RELAxing Chain
TEA_PUN powered by openMM
make sure you have a psf and crd before running this step!(example:chainID.psf/chainID.crd)
['EXT', 'CMAP', 'CHEQ', 'XPLOR']
lonepairs found: 180
Using platform: CUDA
BUILDing SYSTem
Forced Cubic Box a=Quantity(value=40.4588666763, unit=angstrom)
MINImizing ENERgy

INITial SYSTem ENERgy
-1153.5996500315741 kJ/mol
STARting DYNAmics
#"Step"	"Total Energy (kJ/mole)"
1123000	-343.43192542219913
1124000	-325.13016760969913
1125000	-337.69120276594913
1126000	-400.79569495344913
1127000	-460.55008948469913
1128000	-232.91044104719913
1129000	-346.4771524729804
1130000	-318.23087561751163
1131000	-350.1364542307929
1132000	-367.1965128245429
1133000	-452.63260901594913
1134000	-410.30607093001163
1135000	-440.6202188792304
1136000	-411.69425452376163
1137000	-437.30497229719913
1138000	-447.20829260969913
1139000	-398.4247843089179
1140000	-391.66532385969913
1141000	-401.76420081282413
1142000	-418.05057776594913
1143000	-357.22306311751163
1144000	-360.02384436751163
1145000	-392.74930823469913
1146000	-482.55973303938663
1147000	-494.44559729719913
1148000	-408.97379553938663
1149000	-260.95463050032413
1150000	-316.11429846907413
1151000	-321.9374796214179
1152000	-326.54850257063663
1153000	-384.2076212229804
1154000	-444.77286780501163
1155000	-399.97757971907413
1156000	-415.4844766917304
1157000	-435.43729651594913
1158000	-446.35453284407413
1159000	-400.4931436839179
1160000	-333.99711096907413
1161000	-464.67081702376163
1162000	-474.5120645823554
1163000	-454.74589026594913
1164000	-488.89921057844913
1165000	-361.8527628245429
1166000	-449.99723303938663
1167000	-336.26920569563663
1168000	-325.7181192698554
1169000	-445.58146155501163
1170000	-380.70365393782413
1171000	-452.55546057844913
1172000	-457.07926428938663
1173000	-438.44510901594913
1174000	-406.28055823469913
1175000	-409.30826819563663
1176000	-336.96940100813663
1177000	-332.93241370344913
1178000	-430.2336221995429
1179000	-332.1586710276679
1180000	-386.8805948557929
1181000	-384.4387003245429
1182000	-476.52799475813663
1183000	-518.7577310862616
1184000	-263.56962073469913
1185000	-331.06656897688663
1186000	-301.52262366438663
1187000	-363.85441077376163
1188000	-373.2483927073554
1189000	-398.12552893782413
1190000	-420.51835120344913
1191000	-266.8359171214179
1192000	-477.35795081282413
1193000	-447.8075968089179
1194000	-417.04532874251163
1195000	-447.33231604719913
1196000	-490.54252112532413
1197000	-459.5522257151679
1198000	-455.6465860667304
1199000	-498.12760413313663
1200000	-476.51713050032413
1201000	-517.3038736643866
1202000	-392.02067053938663
1203000	-418.7684122386054
1204000	-396.57902014876163
1205000	-481.99686682844913
1206000	-490.30692542219913
1207000	-432.0105997386054
1208000	-379.94266760969913
1209000	-363.37894690657413
1210000	-364.56107581282413
1211000	-402.96805823469913
1212000	-415.7112833323554
1213000	-512.9288736643866
1214000	-556.0924478831366
1215000	-504.6413370432929
1216000	-365.76151526594913
1217000	-462.5839639964179
1218000	-461.44266760969913
1219000	-467.0972696604804
1220000	-525.6003824534491
1221000	-452.63981116438663
1222000	-397.06290686751163
1223000	-442.49198401594913
1224000	-424.2295938792304
1225000	-385.35331214094913
1226000	-479.30790198469913
1227000	-406.1545206370429
1228000	-430.45414221907413
1229000	-203.44925940657413
1230000	-305.46134436751163
1231000	-285.0683389964179
1232000	-344.4273477854804
1233000	-387.60087073469913
1234000	-265.94181311751163
1235000	-357.50882971907413
1236000	-458.51407874251163
1237000	-347.65543616438663
1238000	-341.8315225901679
1239000	-264.6331583323554
1240000	-511.15470374251163
1241000	-380.39628089094913
1242000	-611.3238931956366
1243000	-389.94156897688663
1244000	-409.9745889964179
1245000	-330.26151526594913
1246000	-580.7716471018866
1247000	-451.61381018782413
1248000	-365.3002725901679
1249000	-347.9031778636054
1250000	-454.17106116438663
1251000	-496.4689737620429
1252000	-330.6264444651679
1253000	-349.64090979719913
1254000	-461.2066446604804
1255000	-468.4299112620429
1256000	-460.9587198557929
1257000	-451.4881388011054
1258000	-483.81949866438663
1259000	-590.1384683909491
1260000	-317.28373206282413
1261000	-380.52103675032413
1262000	-280.09098303938663
1263000	-298.8314005198554
1264000	-280.9109903636054
1265000	-294.93387854719913
1266000	-403.98527014876163
1267000	-392.29850257063663
1268000	-335.54642737532413
1269000	-337.81705725813663
1270000	-454.12455237532413
1271000	-482.67753089094913
1272000	-337.74430335188663
1273000	-311.0184122386054
1274000	-293.8491007151679
1275000	-377.42716468001163
1276000	-310.8589884104804
1277000	-348.7769571604804
1278000	-422.21671546126163
1279000	-286.7863565745429
1280000	-338.00712073469913
1281000	-339.21634925032413
1282000	-361.14676917219913
1283000	-364.07584632063663
1284000	-396.16495764876163
1285000	-275.19449866438663
1286000	-349.34745276594913
1287000	-413.67557776594913
1288000	-427.37345374251163
1289000	-460.4755655589179
1290000	-346.8563028636054
1291000	-397.56437171126163
1292000	-404.1797891917304
1293000	-357.68046057844913
1294000	-225.86301673079288
1295000	-279.19278968001163
1296000	-401.65372718001163
1297000	-391.4600626292304
1298000	-322.56547034407413
1299000	-361.15494788313663
1300000	-410.65189612532413
1301000	-441.42179358626163
1302000	-411.98612464094913
1303000	-394.86942542219913
1304000	-445.76920569563663
1305000	-310.87137854719913
1306000	-342.07828772688663
1307000	-568.0057779612616
1308000	-517.7521158518866
1309000	-289.42435706282413
1310000	-319.92081702376163
1311000	-363.50712073469913
1312000	-372.34684241438663
1313000	-411.01017249251163
1314000	-337.20157874251163
1315000	-317.54703772688663
1316000	-339.82694495344913
1317000	-268.00748694563663
1318000	-277.63334143782413
1319000	-286.06412757063663
1320000	-452.3647257151679
1321000	-435.13419593001163
1322000	-467.97110999251163
1323000	-327.8754679026679
1324000	-396.0073038401679
1325000	-412.2554727854804
1326000	-397.2403360667304
1327000	-327.76151526594913
1328000	-411.11918128157413
1329000	-465.4657999339179
1330000	-412.65433753157413
1331000	-453.9372354807929
1332000	-510.1302286448554
1333000	-510.8893839182929
1334000	-485.1489054026679
1335000	-377.77262366438663
1336000	-439.65604651594913
1337000	-427.95963538313663
1338000	-475.09061682844913
1339000	-253.49051917219913
1340000	-338.3881632151679
1341000	-394.68888343001163
1342000	-369.38968909407413
1343000	-416.44852698469913
1344000	-411.64139807844913
1345000	-252.94297278548038
1346000	-345.89371741438663
1347000	-359.54300940657413
1348000	-420.75944007063663
1349000	-448.98343909407413
1350000	-445.74479163313663
1351000	-456.02433264876163
1352000	-432.38419593001163
1353000	-353.08341468001163
1354000	-471.4062296214179
1355000	-372.0446573557929
1356000	-386.40275061751163
1357000	-423.4106241526679
1358000	-437.67313635969913
1359000	-343.9213663401679
1360000	-542.3565470042304
1361000	-437.2273966136054
1362000	-450.65799964094913
1363000	-391.9622598948554
1364000	-264.32071936751163
1365000	-418.55570471907413
1366000	-368.63175452376163
1367000	-565.5848184886054
1368000	-430.7083536448554
1369000	-380.7963663401679
1370000	-378.45890296126163
1371000	-343.7115274729804
1372000	-372.91153968001163
1373000	-400.67301428938663
1374000	-359.66715491438663
1375000	-372.82303870344913
1376000	-421.99784339094913
1377000	-338.97513831282413
1378000	-296.83439124251163
1379000	-405.69437659407413
1380000	-408.22391760969913
1381000	-315.0865274729804
1382000	-453.4299112620429
1383000	-411.5060831370429
1384000	-434.7942911448554
1385000	-399.15140784407413
1386000	-347.19596350813663
1387000	-433.4163614573554
1388000	-332.70902503157413
1389000	-283.25785315657413
1390000	-362.64127600813663
1391000	-383.8271280589179
1392000	-396.6021524729804
1393000	-430.43766272688663
1394000	-389.45255530501163
1395000	-385.1829630198554
1396000	-395.44803870344913
1397000	-416.2554727854804
1398000	-493.5272013011054
1399000	-438.11759436751163
1400000	-539.0720621409491
1401000	-595.1069742503241
1402000	-475.46744788313663
1403000	-264.6928507151679
1404000	-363.43058264876163
1405000	-409.35123694563663
1406000	-524.7534586253241
1407000	-373.1987100901679
1408000	-372.89127600813663
1409000	-437.0334268870429
1410000	-467.6017862620429
1411000	-448.15970862532413
1412000	-472.77311194563663
1413000	-406.41776526594913
1414000	-471.72086585188663
1415000	-542.4152017893866
1416000	-456.9531046214179
1417000	-438.53263343001163
1418000	-363.46329749251163
1419000	-406.32145178938663
1420000	-316.4776407542304
1421000	-412.04459632063663
1422000	-440.22526038313663
1423000	-367.9909464182929
1424000	-405.6595255198554
1425000	-378.16092932844913
1426000	-431.99967444563663
1427000	-399.7741495432929
1428000	-365.2020059886054
1429000	-411.31485999251163
1430000	-362.0594278636054
1431000	-354.85123694563663
1432000	-507.66044104719913
1433000	-544.3079019846991
1434000	-382.39713538313663
1435000	-381.97660315657413
1436000	-392.72013343001163
1437000	-386.90006507063663
1438000	-263.75211585188663
1439000	-449.97587073469913
1440000	-451.48185218001163
1441000	-403.1536661448554
1442000	-389.88749182844913
1443000	-443.73075354719913
1444000	-371.01981604719913
1445000	-314.58097327376163
1446000	-342.67533362532413
1447000	-382.1253458323554
1448000	-198.89322913313663
1449000	-348.52933753157413
1450000	-185.01066077376163
1451000	-205.41544593001163
1452000	-239.21073401594913
1453000	-378.52836096907413
1454000	-314.49698889876163
1455000	-374.53544104719913
1456000	-427.78299964094913
1457000	-387.79935706282413
1458000	-444.3799845042304
1459000	-480.05521643782413
1460000	-475.18094885969913
1461000	-487.12113440657413
1462000	-342.18412268782413
1463000	-383.0300089182929
1464000	-485.9789835276679
1465000	-392.36844885969913
1466000	-394.4238077464179
1467000	-372.89725745344913
1468000	-327.69095862532413
1469000	-455.01871741438663
1470000	-425.64493811751163
1471000	-421.60709632063663
1472000	-350.26774085188663
1473000	-335.58365882063663
1474000	-425.6094766917304
1475000	-418.5523477854804
1476000	-291.78299964094913
1477000	-311.97611487532413
1478000	-441.57706702376163
1479000	-382.0980020823554
1480000	-362.60856116438663
1481000	-312.5452677073554
1482000	-311.88798010969913
1483000	-387.7710977854804
1484000	-421.7286173167304
1485000	-490.46048987532413
1486000	-464.49674475813663
1487000	-337.8803507151679
1488000	-381.36551917219913
1489000	-448.72574866438663
1490000	-494.74552405501163
1491000	-493.90763343001163
1492000	-511.30289710188663
1493000	-342.78483069563663
1494000	-334.64554846907413
1495000	-310.2537638011054
1496000	-279.5754190745429
1497000	-414.51432288313663
1498000	-450.8082071604804
1499000	-450.09867346907413
1500000	-456.00358069563663
1501000	-442.56620276594913
1502000	-432.44401038313663
1503000	-417.12272132063663
1504000	-444.20304358626163
1505000	-475.74674475813663
1506000	-468.71439612532413
1507000	-434.27347815657413
1508000	-428.1706339182929
1509000	-343.1674600901679
1510000	-344.90665686751163
1511000	-476.8209024729804
1512000	-509.7653604807929
1513000	-484.30716956282413
1514000	-442.11564124251163
1515000	-445.35221350813663
1516000	-457.3292032542304
1517000	-496.29069007063663
1518000	-506.09989417219913
1519000	-476.00760901594913
1520000	-408.2825723948554
1521000	-416.46573889876163
1522000	-393.7380167307929
1523000	-443.50370276594913
1524000	-513.7301431956366
1525000	-446.49601233626163
1526000	-517.3846842112616
1527000	-477.47062171126163
1528000	-488.05643714094913
1529000	-500.39908850813663
1530000	-376.59330237532413
1531000	-541.6050211253241
1532000	-452.99125159407413
1533000	-414.48624671126163
1534000	-328.67093909407413
1535000	-368.97684729719913
1536000	-392.1148477854804
1537000	-545.2291666331366
1538000	-567.0829874339179
1539000	-322.32987464094913
1540000	-302.53263343001163
1541000	-395.00944007063663
1542000	-361.80436194563663
1543000	-285.8675333323554
1544000	-430.49979651594913
1545000	-430.4334513011054
1546000	-434.85538733626163
1547000	-392.98478186751163
1548000	-493.04471839094913
1549000	-476.8664346995429
1550000	-504.39689124251163
1551000	-375.36527503157413
1552000	-347.54276526594913
1553000	-364.12919104719913
1554000	-510.55301917219913
1555000	-504.5038858714179
1556000	-460.98929846907413
1557000	-552.6551920237616
1558000	-457.02738440657413
1559000	-383.91898596907413
1560000	-455.15787757063663
1561000	-390.51261389876163
1562000	-426.53983557844913
1563000	-397.57889807844913
1564000	-528.6858316721991
1565000	-365.76224768782413
1566000	-411.59574378157413
1567000	-479.90995276594913
1568000	-486.30558264876163
1569000	-536.5456339182929
1570000	-352.30411780501163
1571000	-375.96268714094913
1572000	-507.08780921126163
1573000	-464.1710001292304
1574000	-557.7644449534491
1575000	-551.3010660471991
1576000	-451.28373206282413
1577000	-457.25150550032413
1578000	-493.19352210188663
1579000	-424.61612952376163
1580000	-419.97269690657413
1581000	-491.65445960188663
1582000	-518.8863931956366
1583000	-382.82316077376163
1584000	-521.9736734690741
1585000	-423.65079749251163
1586000	-420.9968057932929
1587000	-381.01371253157413
1588000	-450.44803870344913
1589000	-521.4659830393866
1590000	-550.3362833323554
1591000	-564.5287271800116
1592000	-459.6887003245429
1593000	-411.7441202464179
1594000	-447.53922522688663
1595000	-455.12003577376163
1596000	-436.58194983626163
1597000	-385.6463419261054
1598000	-247.47318518782413
1599000	-379.4220987620429
1600000	-269.7997843089179
1601000	-365.30582678938663
1602000	-459.32645667219913
1603000	-475.00235999251163
1604000	-502.5937296214179
1605000	-456.97489417219913
1606000	-482.55167639876163
1607000	-430.1342569651679
1608000	-481.48307288313663
1609000	-517.4780680003241
1610000	-542.6201578440741
1611000	-549.4342447581366
1612000	-500.5368448557929
1613000	-532.4476724925116
1614000	-401.88529456282413
1615000	-364.32779944563663
1616000	-387.97281897688663
1617000	-517.1962076487616
1618000	-555.3331705393866
1619000	-496.19547522688663
1620000	-451.74003089094913
1621000	-421.6154581370429
1622000	-407.74186194563663
1623000	-432.1009317698554
1624000	-504.69437659407413
1625000	-578.9939371409491
1626000	-409.40946448469913
1627000	-430.30961096907413
1628000	-403.8611856761054
1629000	-506.99418128157413
1630000	-461.81864417219913
1631000	-496.89969885969913
1632000	-554.2369180979804
1633000	-387.0380655589179
1634000	-404.42985022688663
1635000	-364.36564124251163
1636000	-440.56193030501163
1637000	-436.54886878157413
1638000	-505.31046546126163
1639000	-538.6161295237616
1640000	-437.4493204417304
1641000	-471.13297522688663
1642000	-477.8364054026679
1643000	-424.32291663313663
1644000	-446.9162393870429
1645000	-442.18619788313663
1646000	-407.9616495432929
1647000	-375.43094885969913
1648000	-352.50638831282413
1649000	-382.15543616438663
1650000	-401.4156290354804
1651000	-430.2018839182929
1652000	-443.79178870344913
1653000	-442.66666663313663
1654000	-476.3799845042304
1655000	-559.1667887034491
1656000	-435.19083655501163
1657000	-405.25565589094913
1658000	-380.7492471995429
1659000	-360.4675089182929
1660000	-391.55692542219913
1661000	-616.9615885081366
1662000	-542.5901285471991
1663000	-325.4994913401679
1664000	-290.60367835188663
1665000	-503.48710120344913
1666000	-409.0728555979804
1667000	-412.41520178938663
1668000	-527.1533609690741
1669000	-446.3967081370429
1670000	-435.6424356761054
1671000	-386.4252725901679
1672000	-400.7017618479804
1673000	-414.62345374251163
1674000	-479.39786780501163
1675000	-565.3016763987616
1676000	-548.7096964182929
1677000	-529.9570108714179
1678000	-442.71952307844913
1679000	-507.81193030501163
1680000	-449.70438635969913
1681000	-474.35209143782413
1682000	-378.88944495344913
1683000	-453.48234046126163
1684000	-414.22147620344913
1685000	-420.76554358626163
1686000	-386.06046546126163
1687000	-324.3964639964179
1688000	-352.54361975813663
1689000	-468.25785315657413
1690000	-495.2100626292304
1691000	-461.38993323469913
1692000	-477.47611487532413
1693000	-451.09525550032413
1694000	-461.55375159407413
1695000	-490.2112833323554
1696000	-480.77189124251163
1697000	-620.1108805003241
1698000	-481.02396643782413
1699000	-465.72245276594913
1700000	-411.78263343001163
1701000	-424.36002600813663
1702000	-497.60526526594913
1703000	-507.2823282542304
1704000	-396.1924845042304
1705000	-506.45389807844913
1706000	-497.68180335188663
1707000	-361.64420569563663
1708000	-298.56412757063663
1709000	-402.20743811751163
1710000	-386.5184122386054
1711000	-414.9780069651679
1712000	-467.94181311751163
1713000	-517.4661051096991
1714000	-543.1473184886054
1715000	-341.91752112532413
1716000	-360.37528479719913
1717000	-360.15165198469913
1718000	-324.3218790354804
1719000	-376.5965372386054
1720000	-403.35758460188663
1721000	-463.91300452376163
1722000	-466.93424475813663
1723000	-541.0192056956366
1724000	-435.75052893782413
1725000	-468.5502725901679
1726000	-425.9947305979804
1727000	-408.23075354719913
1728000	-436.47391760969913
1729000	-568.5259805979804
1730000	-496.12674964094913
1731000	-554.2386881175116
1732000	-607.9650675120429
1733000	-401.62955725813663
1734000	-426.31510413313663
1735000	-388.12833655501163
1736000	-552.6526285471991
1737000	-553.3949381175116
1738000	-476.76896155501163
1739000	-487.57377112532413
1740000	-464.91080725813663
1741000	-366.2529093089179
1742000	-428.07352698469913
1743000	-446.08158362532413
1744000	-517.1223551096991
1745000	-473.0483194651679
1746000	-553.0851236643866
1747000	-616.0610758128241
1748000	-536.4285074534491
1749000	-476.15946448469913
1750000	-444.6851602854804
1751000	-483.28556311751163
1752000	-528.6755167307929
1753000	-540.6799722971991
1754000	-513.9018961253241
1755000	-536.7109171214179
1756000	-550.6645914378241
1757000	-442.65470374251163
1758000	-378.68131507063663
1759000	-357.8400675120429
1760000	-393.7447305979804
1761000	-443.61918128157413
1762000	-611.3409220042304
1763000	-514.2812906565741
1764000	-634.5736490550116
1765000	-582.5162760081366
1766000	-490.78299964094913
1767000	-538.8482462229804
1768000	-568.2620035471991
1769000	-523.9560953440741
1770000	-524.7843424143866
1771000	-379.30961096907413
1772000	-530.9978433909491
1773000	-451.6602579417304
1774000	-437.6440225901679
1775000	-485.50248206282413
1776000	-453.5433145823554
1777000	-436.7190958323554
1778000	-427.40299475813663
1779000	-402.45841468001163
1780000	-433.14640296126163
1781000	-402.56852210188663
1782000	-396.62040198469913
1783000	-421.15568030501163
1784000	-509.78153479719913
1785000	-442.0453897776679
1786000	-412.92533362532413
1787000	-501.10721839094913
1788000	-436.00712073469913
1789000	-414.34501135969913
1790000	-423.48539221907413
1791000	-315.78910315657413
1792000	-451.95926917219913
1793000	-449.66984046126163
1794000	-407.61564124251163
1795000	-555.3426920237616
1796000	-516.4225870432929
1797000	-431.28922522688663
1798000	-420.35843909407413
1799000	-431.5419718089179
1800000	-489.40580237532413
1801000	-508.53861487532413
1802000	-466.81278479719913
1803000	-440.35904944563663
1804000	-493.84696448469913
1805000	-378.41947425032413
1806000	-393.20377600813663
1807000	-494.54435218001163
1808000	-475.3744913401679
1809000	-438.83707678938663
1810000	-483.23160803938663
1811000	-573.9070841136054
1812000	-510.9545694651679
1813000	-471.95743811751163
1814000	-390.85978186751163
1815000	-458.22941077376163
1816000	-458.0929971995429
1817000	-323.82535803938663
1818000	-385.8868204417304
1819000	-420.13578284407413
1820000	-398.68290198469913
1821000	-481.81241858626163
1822000	-417.09842932844913
1823000	-306.80411780501163
1824000	-578.2802530589179
1825000	-456.05448401594913
1826000	-527.5261637034491
1827000	-520.2341715159491
1828000	-415.93717444563663
1829000	-437.71866858626163
1830000	-406.58097327376163
1831000	-402.72269690657413
1832000	-426.6458536448554
1833000	-436.28422034407413
1834000	-443.44022620344913
1835000	-364.91337073469913
1836000	-503.8483682932929
1837000	-540.1511637034491
1838000	-454.79557288313663
1839000	-476.86673987532413
1840000	-504.26456702376163
1841000	-536.4832559886054
1842000	-509.24650061751163
1843000	-391.7560831370429
1844000	-309.12418616438663
1845000	-540.7897135081366
1846000	-501.71244300032413
1847000	-497.9330850901679
1848000	-452.23881018782413
1849000	-408.23417151594913
1850000	-369.68546546126163
1851000	-287.6459757151679
1852000	-355.9833780589179
1853000	-366.64908850813663
1854000	-454.2385050120429
1855000	-364.43741858626163
1856000	-488.58097327376163
1857000	-523.4548746409491
1858000	-429.75101721907413
1859000	-507.19388831282413
1860000	-471.6335245432929
1861000	-461.3459268870429
1862000	-502.85685218001163
1863000	-499.5983682932929
1864000	-394.62052405501163
1865000	-423.31376135969913
1866000	-383.01908362532413
1867000	-353.56266272688663
1868000	-444.86246741438663
1869000	-496.18656409407413
1870000	-427.74186194563663
1871000	-352.14127600813663
1872000	-555.0287271800116
1873000	-532.3823038401679
1874000	-436.74222815657413
1875000	-393.51175940657413
1876000	-364.50004065657413
1877000	-433.28666175032413
1878000	-483.25590003157413
1879000	-475.06046546126163
1880000	-508.99015296126163
1881000	-426.18522132063663
1882000	-474.8241983714179
1883000	-429.87882483626163
1884000	-489.2931925120429
1885000	-409.08658850813663
1886000	-475.82718909407413
1887000	-431.84696448469913
1888000	-474.94657385969913
1889000	-391.51139319563663
1890000	-342.82645667219913
1891000	-317.62809241438663
1892000	-462.71171057844913
1893000	-415.74161780501163
1894000	-470.13541663313663
1895000	-438.05692542219913
1896000	-463.04984534407413
1897000	-422.72367346907413
1898000	-447.2680460276679
1899000	-447.0494180979804
1900000	-455.3271280589179
1901000	-480.42472327376163
1902000	-459.79300940657413
1903000	-465.9656778636054
1904000	-479.32035315657413
1905000	-523.2832437815741
1906000	-404.80607093001163
1907000	-410.86551917219913
1908000	-498.42264807844913
1909000	-456.77555335188663
1910000	-472.0115763011054
1911000	-310.84586585188663
1912000	-418.9096475901679
1913000	-420.6830850901679
1914000	-377.82560218001163
1915000	-289.62333167219913
1916000	-328.6934610667304
1917000	-464.46195471907413
1918000	-436.16117346907413
1919000	-562.6484781565741
1920000	-557.9406534495429
1921000	-433.92557776594913
1922000	-446.31608069563663
1923000	-370.52506507063663
1924000	-424.2288614573554
1925000	-445.43509925032413
1926000	-470.93253577376163
1927000	-448.24479163313663
1928000	-453.15397132063663
1929000	-427.25577796126163
1930000	-459.0912882151679
1931000	-459.90592444563663
1932000	-437.1528116526679
1933000	-406.93644202376163
1934000	-446.22330725813663
1935000	-446.69425452376163
1936000	-424.61625159407413
1937000	-534.4623209300116
1938000	-378.72049964094913
1939000	-451.21390784407413
1940000	-488.21244300032413
1941000	-436.1683145823554
1942000	-396.3274942698554
1943000	-417.66971839094913
1944000	-490.46708167219913
1945000	-427.75651038313663
1946000	-403.6266886057929
1947000	-476.68558753157413
1948000	-481.24393714094913
1949000	-525.4071451487616
1950000	-511.54142249251163
1951000	-277.9881388011054
1952000	-348.1778360667304
1953000	-435.5376993479804
1954000	-458.3077188792304
1955000	-425.80485022688663
1956000	-367.5424600901679
1957000	-551.3121744456366
1958000	-576.8633219065741
1959000	-559.6094156565741
1960000	-553.7341715159491
1961000	-503.07840979719913
1962000	-420.78153479719913
1963000	-476.64823401594913
1964000	-419.9946085276679
1965000	-505.85599768782413
1966000	-511.7710977854804
1967000	-449.0374552073554
1968000	-403.72098792219913
1969000	-333.00077307844913
1970000	-352.03141272688663
1971000	-400.04972327376163
1972000	-368.79545081282413
1973000	-406.27530921126163
1974000	-369.74064124251163
1975000	-442.36759436751163
1976000	-585.7172037425116
1977000	-533.4179483714179
1978000	-408.12150061751163
1979000	-388.48563635969913
1980000	-311.7857462229804
1981000	-455.9203897776679
1982000	-405.52201331282413
1983000	-466.78434241438663
1984000	-490.89860022688663
1985000	-514.8894449534491
1986000	-463.76432288313663
1987000	-437.25724280501163
1988000	-453.29996741438663
1989000	-456.51041663313663
1990000	-413.53446448469913
1991000	-529.3617349925116
1992000	-494.38163245344913
1993000	-602.7495523753241
1994000	-550.9515177073554
1995000	-511.0036417307929
1996000	-531.2001138987616
1997000	-504.3036905589179
1998000	-544.4662271800116
1999000	-599.3378092112616
2000000	-533.2076212229804
2001000	-505.8660684886054
2002000	-336.36258948469913
2003000	-335.22599280501163
2004000	-444.23685706282413
2005000	-487.1817423167304
2006000	-497.0483194651679
2007000	-475.02604163313663
2008000	-432.73331702376163
2009000	-430.71488440657413
2010000	-396.88749182844913
2011000	-520.0914713206366
2012000	-554.3890787425116
2013000	-437.80008948469913
2014000	-387.01615393782413
2015000	-450.50492346907413
2016000	-503.06962073469913
2017000	-493.88920081282413
2018000	-413.7990518870429
2019000	-365.29276526594913
2020000	-389.65091956282413
2021000	-403.15580237532413
2022000	-414.04056800032413
2023000	-340.97916663313663
2024000	-414.45585120344913
2025000	-421.30240882063663
2026000	-509.83915198469913
2027000	-503.73697913313663
2028000	-490.74027503157413
2029000	-370.77518714094913
2030000	-319.8654581370429
2031000	-408.3664346995429
2032000	-391.0921427073554
2033000	-517.1540933909491
2034000	-295.20914710188663
2035000	-341.58182776594913
2036000	-355.61503089094913
2037000	-442.84220374251163
2038000	-348.3621622386054
2039000	-436.20633948469913
2040000	-429.57084143782413
2041000	-449.66764319563663
2042000	-415.31559241438663
2043000	-413.59122718001163
2044000	-441.7765909495429
2045000	-360.8295694651679
2046000	-364.66861975813663
2047000	-451.4108682932929
2048000	-493.7862345042304
2049000	-362.43204749251163
2050000	-434.12089026594913
2051000	-496.9300333323554
2052000	-409.13138831282413
2053000	-373.5217081370429
2054000	-405.37711585188663
2055000	-362.40641272688663
2056000	-483.01102698469913
2057000	-597.3036295237616
2058000	-468.86881507063663
2059000	-403.25089514876163
2060000	-423.22294104719913
2061000	-502.07108557844913
2062000	-314.88822425032413
2063000	-469.99296057844913
2064000	-469.4859415354804
2065000	-486.6785684886054
2066000	-405.96110022688663
2067000	-476.4319864573554
2068000	-400.6363321604804
2069000	-388.94071448469913
2070000	-382.91288245344913
2071000	-441.9825235667304
2072000	-367.39689124251163
2073000	-424.63199866438663
2074000	-463.6799112620429
2075000	-407.32999671126163
2076000	-377.26932776594913
2077000	-373.88151038313663
2078000	-385.47184241438663
2079000	-481.67508948469913
2080000	-486.11930335188663
2081000	-511.97989905501163
2082000	-530.5461832346991
2083000	-501.53934729719913
2084000	-491.28544104719913
2085000	-479.69620764876163
2086000	-536.0614420237616
2087000	-561.0972696604804
2088000	-585.1984049143866
2089000	-329.71561682844913
2090000	-379.85294593001163
2091000	-424.22306311751163
2092000	-525.6758829417304
2093000	-402.19010413313663
2094000	-400.07926428938663
2095000	-544.0970865550116
2096000	-509.4429727854804
2097000	-332.82548010969913
2098000	-326.87089026594913
2099000	-353.8726602854804
2100000	-473.51017249251163
2101000	-441.18949378157413
2102000	-308.17789710188663
2103000	-535.2582804026679
2104000	-501.64029944563663
2105000	-521.6663614573554
2106000	-449.94669593001163
2107000	-423.64835608626163
2108000	-464.2049356761054
2109000	-385.28788245344913
2110000	-487.56424964094913
2111000	-443.0152384104804
2112000	-485.6519571604804
2113000	-464.91239417219913
2114000	-440.42240393782413
2115000	-473.35868323469913
2116000	-471.50577796126163
2117000	-437.76737464094913
2118000	-346.9649454417304
2119000	-356.82084143782413
2120000	-419.39701331282413
2121000	-469.48404944563663
2122000	-433.4072061839179
2123000	-423.0389200511054
2124000	-343.60734046126163
2125000	-343.2681680979804
2126000	-409.10123694563663
2127000	-497.68741858626163
2128000	-452.51334632063663
2129000	-397.25443518782413
2130000	-387.94242346907413
2131000	-444.02408850813663
2132000	-428.19498694563663
2133000	-406.40030921126163
2134000	-355.26078284407413
2135000	-463.63028968001163
2136000	-421.40116370344913
2137000	-466.37723792219913
2138000	-466.6783243479804
2139000	-508.8829141917304
2140000	-407.67032874251163
2141000	-417.76944983626163
2142000	-396.20145667219913
2143000	-345.4819132151679
2144000	-394.46854651594913
2145000	-401.10001624251163
2146000	-461.23465979719913
2147000	-571.7567545237616
2148000	-361.6439005198554
2149000	-366.40763343001163
2150000	-409.52030432844913
2151000	-396.85441077376163
2152000	-331.17057288313663
2153000	-356.3224893870429
2154000	-316.31803382063663
2155000	-358.07853186751163
2156000	-378.9311319651679
2157000	-402.2776895823554
2158000	-416.5527139964179
2159000	-412.93717444563663
2160000	-402.15311682844913
2161000	-492.49039710188663
2162000	-524.9171549143866
2163000	-303.5674845042304
2164000	-400.41141760969913
2165000	-430.81498206282413
2166000	-375.25297034407413
2167000	-508.75809729719913
2168000	-536.6813761057929
2169000	-575.6259561839179
2170000	-379.73881018782413
2171000	-361.0480753245429
2172000	-476.41215003157413
2173000	-402.86637366438663
2174000	-420.49161780501163
2175000	-392.48124182844913
2176000	-445.06254065657413
2177000	-390.9556680979804
2178000	-483.86466468001163
2179000	-439.37992346907413
2180000	-460.8992716136054
2181000	-437.5752970042304
